split,source_batch,frame_id,image,source
train,450-499_completed,0450,frame_0450_f11671.jpg,data/450-499_completed/images/frame_0450_f11671.jpg
train,450-499_completed,0451,frame_0451_f11697.jpg,data/450-499_completed/images/frame_0451_f11697.jpg
train,450-499_completed,0452,frame_0452_f11722.jpg,data/450-499_completed/images/frame_0452_f11722.jpg
train,450-499_completed,0453,frame_0453_f11748.jpg,data/450-499_completed/images/frame_0453_f11748.jpg
train,450-499_completed,0454,frame_0454_f11774.jpg,data/450-499_completed/images/frame_0454_f11774.jpg
train,450-499_completed,0455,frame_0455_f11800.jpg,data/450-499_completed/images/frame_0455_f11800.jpg
train,450-499_completed,0456,frame_0456_f11826.jpg,data/450-499_completed/images/frame_0456_f11826.jpg
train,450-499_completed,0457,frame_0457_f11852.jpg,data/450-499_completed/images/frame_0457_f11852.jpg
train,450-499_completed,0458,frame_0458_f11878.jpg,data/450-499_completed/images/frame_0458_f11878.jpg
train,450-499_completed,0459,frame_0459_f11904.jpg,data/450-499_completed/images/frame_0459_f11904.jpg
train,450-499_completed,0460,frame_0460_f11930.jpg,data/450-499_completed/images/frame_0460_f11930.jpg
train,450-499_completed,0461,frame_0461_f11956.jpg,data/450-499_completed/images/frame_0461_f11956.jpg
train,450-499_completed,0462,frame_0462_f11982.jpg,data/450-499_completed/images/frame_0462_f11982.jpg
train,450-499_completed,0463,frame_0463_f12008.jpg,data/450-499_completed/images/frame_0463_f12008.jpg
train,450-499_completed,0464,frame_0464_f12034.jpg,data/450-499_completed/images/frame_0464_f12034.jpg
train,450-499_completed,0465,frame_0465_f12060.jpg,data/450-499_completed/images/frame_0465_f12060.jpg
train,450-499_completed,0466,frame_0466_f12086.jpg,data/450-499_completed/images/frame_0466_f12086.jpg
train,450-499_completed,0467,frame_0467_f12111.jpg,data/450-499_completed/images/frame_0467_f12111.jpg
train,450-499_completed,0468,frame_0468_f12137.jpg,data/450-499_completed/images/frame_0468_f12137.jpg
train,450-499_completed,0469,frame_0469_f12163.jpg,data/450-499_completed/images/frame_0469_f12163.jpg
train,450-499_completed,0470,frame_0470_f12189.jpg,data/450-499_completed/images/frame_0470_f12189.jpg
train,450-499_completed,0471,frame_0471_f12215.jpg,data/450-499_completed/images/frame_0471_f12215.jpg
train,450-499_completed,0472,frame_0472_f12241.jpg,data/450-499_completed/images/frame_0472_f12241.jpg
train,450-499_completed,0473,frame_0473_f12267.jpg,data/450-499_completed/images/frame_0473_f12267.jpg
train,450-499_completed,0474,frame_0474_f12293.jpg,data/450-499_completed/images/frame_0474_f12293.jpg
train,450-499_completed,0475,frame_0475_f12319.jpg,data/450-499_completed/images/frame_0475_f12319.jpg
train,450-499_completed,0476,frame_0476_f12345.jpg,data/450-499_completed/images/frame_0476_f12345.jpg
train,450-499_completed,0477,frame_0477_f12371.jpg,data/450-499_completed/images/frame_0477_f12371.jpg
train,450-499_completed,0478,frame_0478_f12397.jpg,data/450-499_completed/images/frame_0478_f12397.jpg
train,450-499_completed,0479,frame_0479_f12423.jpg,data/450-499_completed/images/frame_0479_f12423.jpg
train,450-499_completed,0480,frame_0480_f12449.jpg,data/450-499_completed/images/frame_0480_f12449.jpg
train,450-499_completed,0481,frame_0481_f12475.jpg,data/450-499_completed/images/frame_0481_f12475.jpg
train,450-499_completed,0482,frame_0482_f12500.jpg,data/450-499_completed/images/frame_0482_f12500.jpg
train,450-499_completed,0483,frame_0483_f12526.jpg,data/450-499_completed/images/frame_0483_f12526.jpg
train,450-499_completed,0484,frame_0484_f12552.jpg,data/450-499_completed/images/frame_0484_f12552.jpg
train,450-499_completed,0485,frame_0485_f12578.jpg,data/450-499_completed/images/frame_0485_f12578.jpg
train,450-499_completed,0486,frame_0486_f12604.jpg,data/450-499_completed/images/frame_0486_f12604.jpg
train,450-499_completed,0487,frame_0487_f12630.jpg,data/450-499_completed/images/frame_0487_f12630.jpg
train,450-499_completed,0488,frame_0488_f12656.jpg,data/450-499_completed/images/frame_0488_f12656.jpg
train,450-499_completed,0489,frame_0489_f12682.jpg,data/450-499_completed/images/frame_0489_f12682.jpg
train,450-499_completed,0490,frame_0490_f12708.jpg,data/450-499_completed/images/frame_0490_f12708.jpg
train,450-499_completed,0491,frame_0491_f12734.jpg,data/450-499_completed/images/frame_0491_f12734.jpg
train,450-499_completed,0492,frame_0492_f12760.jpg,data/450-499_completed/images/frame_0492_f12760.jpg
train,450-499_completed,0493,frame_0493_f12786.jpg,data/450-499_completed/images/frame_0493_f12786.jpg
train,450-499_completed,0494,frame_0494_f12812.jpg,data/450-499_completed/images/frame_0494_f12812.jpg
train,450-499_completed,0495,frame_0495_f12838.jpg,data/450-499_completed/images/frame_0495_f12838.jpg
train,450-499_completed,0496,frame_0496_f12864.jpg,data/450-499_completed/images/frame_0496_f12864.jpg
train,450-499_completed,0497,frame_0497_f12890.jpg,data/450-499_completed/images/frame_0497_f12890.jpg
train,450-499_completed,0498,frame_0498_f12915.jpg,data/450-499_completed/images/frame_0498_f12915.jpg
train,450-499_completed,0499,frame_0499_f12941.jpg,data/450-499_completed/images/frame_0499_f12941.jpg
train,500-549_completed,0500,frame_0500_f12967.jpg,data/500-549_completed/images/frame_0500_f12967.jpg
train,500-549_completed,0501,frame_0501_f12993.jpg,data/500-549_completed/images/frame_0501_f12993.jpg
train,500-549_completed,0502,frame_0502_f13019.jpg,data/500-549_completed/images/frame_0502_f13019.jpg
train,500-549_completed,0503,frame_0503_f13045.jpg,data/500-549_completed/images/frame_0503_f13045.jpg
train,500-549_completed,0504,frame_0504_f13071.jpg,data/500-549_completed/images/frame_0504_f13071.jpg
train,500-549_completed,0505,frame_0505_f13097.jpg,data/500-549_completed/images/frame_0505_f13097.jpg
train,500-549_completed,0506,frame_0506_f13123.jpg,data/500-549_completed/images/frame_0506_f13123.jpg
train,500-549_completed,0507,frame_0507_f13149.jpg,data/500-549_completed/images/frame_0507_f13149.jpg
train,500-549_completed,0508,frame_0508_f13175.jpg,data/500-549_completed/images/frame_0508_f13175.jpg
train,500-549_completed,0509,frame_0509_f13201.jpg,data/500-549_completed/images/frame_0509_f13201.jpg
train,500-549_completed,0510,frame_0510_f13227.jpg,data/500-549_completed/images/frame_0510_f13227.jpg
train,500-549_completed,0511,frame_0511_f13253.jpg,data/500-549_completed/images/frame_0511_f13253.jpg
train,500-549_completed,0512,frame_0512_f13279.jpg,data/500-549_completed/images/frame_0512_f13279.jpg
train,500-549_completed,0513,frame_0513_f13304.jpg,data/500-549_completed/images/frame_0513_f13304.jpg
train,500-549_completed,0514,frame_0514_f13330.jpg,data/500-549_completed/images/frame_0514_f13330.jpg
train,500-549_completed,0515,frame_0515_f13356.jpg,data/500-549_completed/images/frame_0515_f13356.jpg
train,500-549_completed,0516,frame_0516_f13382.jpg,data/500-549_completed/images/frame_0516_f13382.jpg
train,500-549_completed,0517,frame_0517_f13408.jpg,data/500-549_completed/images/frame_0517_f13408.jpg
train,500-549_completed,0518,frame_0518_f13434.jpg,data/500-549_completed/images/frame_0518_f13434.jpg
train,500-549_completed,0519,frame_0519_f13460.jpg,data/500-549_completed/images/frame_0519_f13460.jpg
train,500-549_completed,0520,frame_0520_f13486.jpg,data/500-549_completed/images/frame_0520_f13486.jpg
train,500-549_completed,0521,frame_0521_f13512.jpg,data/500-549_completed/images/frame_0521_f13512.jpg
train,500-549_completed,0522,frame_0522_f13538.jpg,data/500-549_completed/images/frame_0522_f13538.jpg
train,500-549_completed,0523,frame_0523_f13564.jpg,data/500-549_completed/images/frame_0523_f13564.jpg
train,500-549_completed,0524,frame_0524_f13590.jpg,data/500-549_completed/images/frame_0524_f13590.jpg
train,500-549_completed,0525,frame_0525_f13616.jpg,data/500-549_completed/images/frame_0525_f13616.jpg
train,500-549_completed,0526,frame_0526_f13642.jpg,data/500-549_completed/images/frame_0526_f13642.jpg
train,500-549_completed,0527,frame_0527_f13668.jpg,data/500-549_completed/images/frame_0527_f13668.jpg
train,500-549_completed,0528,frame_0528_f13693.jpg,data/500-549_completed/images/frame_0528_f13693.jpg
train,500-549_completed,0529,frame_0529_f13719.jpg,data/500-549_completed/images/frame_0529_f13719.jpg
train,500-549_completed,0530,frame_0530_f13745.jpg,data/500-549_completed/images/frame_0530_f13745.jpg
train,500-549_completed,0531,frame_0531_f13771.jpg,data/500-549_completed/images/frame_0531_f13771.jpg
train,500-549_completed,0532,frame_0532_f13797.jpg,data/500-549_completed/images/frame_0532_f13797.jpg
train,500-549_completed,0533,frame_0533_f13823.jpg,data/500-549_completed/images/frame_0533_f13823.jpg
train,500-549_completed,0534,frame_0534_f13849.jpg,data/500-549_completed/images/frame_0534_f13849.jpg
train,500-549_completed,0535,frame_0535_f13875.jpg,data/500-549_completed/images/frame_0535_f13875.jpg
train,500-549_completed,0536,frame_0536_f13901.jpg,data/500-549_completed/images/frame_0536_f13901.jpg
train,500-549_completed,0537,frame_0537_f13927.jpg,data/500-549_completed/images/frame_0537_f13927.jpg
train,500-549_completed,0538,frame_0538_f13953.jpg,data/500-549_completed/images/frame_0538_f13953.jpg
train,500-549_completed,0539,frame_0539_f13979.jpg,data/500-549_completed/images/frame_0539_f13979.jpg
train,500-549_completed,0540,frame_0540_f14005.jpg,data/500-549_completed/images/frame_0540_f14005.jpg
train,500-549_completed,0541,frame_0541_f14031.jpg,data/500-549_completed/images/frame_0541_f14031.jpg
train,500-549_completed,0542,frame_0542_f14057.jpg,data/500-549_completed/images/frame_0542_f14057.jpg
train,500-549_completed,0543,frame_0543_f14083.jpg,data/500-549_completed/images/frame_0543_f14083.jpg
train,500-549_completed,0544,frame_0544_f14108.jpg,data/500-549_completed/images/frame_0544_f14108.jpg
train,500-549_completed,0545,frame_0545_f14134.jpg,data/500-549_completed/images/frame_0545_f14134.jpg
train,500-549_completed,0546,frame_0546_f14160.jpg,data/500-549_completed/images/frame_0546_f14160.jpg
train,500-549_completed,0547,frame_0547_f14186.jpg,data/500-549_completed/images/frame_0547_f14186.jpg
train,500-549_completed,0548,frame_0548_f14212.jpg,data/500-549_completed/images/frame_0548_f14212.jpg
train,500-549_completed,0549,frame_0549_f14238.jpg,data/500-549_completed/images/frame_0549_f14238.jpg
train,550-599_completed,0550,frame_0550_f14264.jpg,data/550-599_completed/images/frame_0550_f14264.jpg
train,550-599_completed,0551,frame_0551_f14290.jpg,data/550-599_completed/images/frame_0551_f14290.jpg
train,550-599_completed,0552,frame_0552_f14316.jpg,data/550-599_completed/images/frame_0552_f14316.jpg
train,550-599_completed,0553,frame_0553_f14342.jpg,data/550-599_completed/images/frame_0553_f14342.jpg
train,550-599_completed,0554,frame_0554_f14368.jpg,data/550-599_completed/images/frame_0554_f14368.jpg
train,550-599_completed,0555,frame_0555_f14394.jpg,data/550-599_completed/images/frame_0555_f14394.jpg
train,550-599_completed,0556,frame_0556_f14420.jpg,data/550-599_completed/images/frame_0556_f14420.jpg
train,550-599_completed,0557,frame_0557_f14446.jpg,data/550-599_completed/images/frame_0557_f14446.jpg
train,550-599_completed,0558,frame_0558_f14472.jpg,data/550-599_completed/images/frame_0558_f14472.jpg
train,550-599_completed,0559,frame_0559_f14497.jpg,data/550-599_completed/images/frame_0559_f14497.jpg
train,550-599_completed,0560,frame_0560_f14523.jpg,data/550-599_completed/images/frame_0560_f14523.jpg
train,550-599_completed,0561,frame_0561_f14549.jpg,data/550-599_completed/images/frame_0561_f14549.jpg
train,550-599_completed,0562,frame_0562_f14575.jpg,data/550-599_completed/images/frame_0562_f14575.jpg
train,550-599_completed,0563,frame_0563_f14601.jpg,data/550-599_completed/images/frame_0563_f14601.jpg
train,550-599_completed,0564,frame_0564_f14627.jpg,data/550-599_completed/images/frame_0564_f14627.jpg
train,550-599_completed,0565,frame_0565_f14653.jpg,data/550-599_completed/images/frame_0565_f14653.jpg
train,550-599_completed,0566,frame_0566_f14679.jpg,data/550-599_completed/images/frame_0566_f14679.jpg
train,550-599_completed,0567,frame_0567_f14705.jpg,data/550-599_completed/images/frame_0567_f14705.jpg
train,550-599_completed,0568,frame_0568_f14731.jpg,data/550-599_completed/images/frame_0568_f14731.jpg
train,550-599_completed,0569,frame_0569_f14757.jpg,data/550-599_completed/images/frame_0569_f14757.jpg
train,550-599_completed,0570,frame_0570_f14783.jpg,data/550-599_completed/images/frame_0570_f14783.jpg
train,550-599_completed,0571,frame_0571_f14809.jpg,data/550-599_completed/images/frame_0571_f14809.jpg
train,550-599_completed,0572,frame_0572_f14835.jpg,data/550-599_completed/images/frame_0572_f14835.jpg
train,550-599_completed,0573,frame_0573_f14861.jpg,data/550-599_completed/images/frame_0573_f14861.jpg
train,550-599_completed,0574,frame_0574_f14886.jpg,data/550-599_completed/images/frame_0574_f14886.jpg
train,550-599_completed,0575,frame_0575_f14912.jpg,data/550-599_completed/images/frame_0575_f14912.jpg
train,550-599_completed,0576,frame_0576_f14938.jpg,data/550-599_completed/images/frame_0576_f14938.jpg
train,550-599_completed,0577,frame_0577_f14964.jpg,data/550-599_completed/images/frame_0577_f14964.jpg
train,550-599_completed,0578,frame_0578_f14990.jpg,data/550-599_completed/images/frame_0578_f14990.jpg
train,550-599_completed,0579,frame_0579_f15016.jpg,data/550-599_completed/images/frame_0579_f15016.jpg
train,550-599_completed,0580,frame_0580_f15042.jpg,data/550-599_completed/images/frame_0580_f15042.jpg
train,550-599_completed,0581,frame_0581_f15068.jpg,data/550-599_completed/images/frame_0581_f15068.jpg
train,550-599_completed,0582,frame_0582_f15094.jpg,data/550-599_completed/images/frame_0582_f15094.jpg
train,550-599_completed,0583,frame_0583_f15120.jpg,data/550-599_completed/images/frame_0583_f15120.jpg
train,550-599_completed,0584,frame_0584_f15146.jpg,data/550-599_completed/images/frame_0584_f15146.jpg
train,550-599_completed,0585,frame_0585_f15172.jpg,data/550-599_completed/images/frame_0585_f15172.jpg
train,550-599_completed,0586,frame_0586_f15198.jpg,data/550-599_completed/images/frame_0586_f15198.jpg
train,550-599_completed,0587,frame_0587_f15224.jpg,data/550-599_completed/images/frame_0587_f15224.jpg
train,550-599_completed,0588,frame_0588_f15250.jpg,data/550-599_completed/images/frame_0588_f15250.jpg
train,550-599_completed,0589,frame_0589_f15275.jpg,data/550-599_completed/images/frame_0589_f15275.jpg
train,550-599_completed,0590,frame_0590_f15301.jpg,data/550-599_completed/images/frame_0590_f15301.jpg
train,550-599_completed,0591,frame_0591_f15327.jpg,data/550-599_completed/images/frame_0591_f15327.jpg
train,550-599_completed,0592,frame_0592_f15353.jpg,data/550-599_completed/images/frame_0592_f15353.jpg
train,550-599_completed,0593,frame_0593_f15379.jpg,data/550-599_completed/images/frame_0593_f15379.jpg
train,550-599_completed,0594,frame_0594_f15405.jpg,data/550-599_completed/images/frame_0594_f15405.jpg
train,550-599_completed,0595,frame_0595_f15431.jpg,data/550-599_completed/images/frame_0595_f15431.jpg
train,550-599_completed,0596,frame_0596_f15457.jpg,data/550-599_completed/images/frame_0596_f15457.jpg
train,550-599_completed,0597,frame_0597_f15483.jpg,data/550-599_completed/images/frame_0597_f15483.jpg
train,550-599_completed,0598,frame_0598_f15509.jpg,data/550-599_completed/images/frame_0598_f15509.jpg
train,550-599_completed,0599,frame_0599_f15535.jpg,data/550-599_completed/images/frame_0599_f15535.jpg
train,600-649_completed,0600,frame_0600_f15561.jpg,data/600-649_completed/images/frame_0600_f15561.jpg
train,600-649_completed,0601,frame_0601_f15587.jpg,data/600-649_completed/images/frame_0601_f15587.jpg
train,600-649_completed,0602,frame_0602_f15613.jpg,data/600-649_completed/images/frame_0602_f15613.jpg
train,600-649_completed,0603,frame_0603_f15639.jpg,data/600-649_completed/images/frame_0603_f15639.jpg
train,600-649_completed,0604,frame_0604_f15665.jpg,data/600-649_completed/images/frame_0604_f15665.jpg
train,600-649_completed,0605,frame_0605_f15690.jpg,data/600-649_completed/images/frame_0605_f15690.jpg
train,600-649_completed,0606,frame_0606_f15716.jpg,data/600-649_completed/images/frame_0606_f15716.jpg
train,600-649_completed,0607,frame_0607_f15742.jpg,data/600-649_completed/images/frame_0607_f15742.jpg
train,600-649_completed,0608,frame_0608_f15768.jpg,data/600-649_completed/images/frame_0608_f15768.jpg
train,600-649_completed,0609,frame_0609_f15794.jpg,data/600-649_completed/images/frame_0609_f15794.jpg
train,600-649_completed,0610,frame_0610_f15820.jpg,data/600-649_completed/images/frame_0610_f15820.jpg
train,600-649_completed,0611,frame_0611_f15846.jpg,data/600-649_completed/images/frame_0611_f15846.jpg
train,600-649_completed,0612,frame_0612_f15872.jpg,data/600-649_completed/images/frame_0612_f15872.jpg
train,600-649_completed,0613,frame_0613_f15898.jpg,data/600-649_completed/images/frame_0613_f15898.jpg
train,600-649_completed,0614,frame_0614_f15924.jpg,data/600-649_completed/images/frame_0614_f15924.jpg
train,600-649_completed,0615,frame_0615_f15950.jpg,data/600-649_completed/images/frame_0615_f15950.jpg
train,600-649_completed,0616,frame_0616_f15976.jpg,data/600-649_completed/images/frame_0616_f15976.jpg
train,600-649_completed,0617,frame_0617_f16002.jpg,data/600-649_completed/images/frame_0617_f16002.jpg
train,600-649_completed,0618,frame_0618_f16028.jpg,data/600-649_completed/images/frame_0618_f16028.jpg
train,600-649_completed,0619,frame_0619_f16054.jpg,data/600-649_completed/images/frame_0619_f16054.jpg
train,600-649_completed,0620,frame_0620_f16079.jpg,data/600-649_completed/images/frame_0620_f16079.jpg
train,600-649_completed,0621,frame_0621_f16105.jpg,data/600-649_completed/images/frame_0621_f16105.jpg
train,600-649_completed,0622,frame_0622_f16131.jpg,data/600-649_completed/images/frame_0622_f16131.jpg
train,600-649_completed,0623,frame_0623_f16157.jpg,data/600-649_completed/images/frame_0623_f16157.jpg
train,600-649_completed,0624,frame_0624_f16183.jpg,data/600-649_completed/images/frame_0624_f16183.jpg
train,600-649_completed,0625,frame_0625_f16209.jpg,data/600-649_completed/images/frame_0625_f16209.jpg
train,600-649_completed,0626,frame_0626_f16235.jpg,data/600-649_completed/images/frame_0626_f16235.jpg
train,600-649_completed,0627,frame_0627_f16261.jpg,data/600-649_completed/images/frame_0627_f16261.jpg
train,600-649_completed,0628,frame_0628_f16287.jpg,data/600-649_completed/images/frame_0628_f16287.jpg
train,600-649_completed,0629,frame_0629_f16313.jpg,data/600-649_completed/images/frame_0629_f16313.jpg
train,600-649_completed,0630,frame_0630_f16339.jpg,data/600-649_completed/images/frame_0630_f16339.jpg
train,600-649_completed,0631,frame_0631_f16365.jpg,data/600-649_completed/images/frame_0631_f16365.jpg
train,600-649_completed,0632,frame_0632_f16391.jpg,data/600-649_completed/images/frame_0632_f16391.jpg
train,600-649_completed,0633,frame_0633_f16417.jpg,data/600-649_completed/images/frame_0633_f16417.jpg
train,600-649_completed,0634,frame_0634_f16443.jpg,data/600-649_completed/images/frame_0634_f16443.jpg
train,600-649_completed,0635,frame_0635_f16468.jpg,data/600-649_completed/images/frame_0635_f16468.jpg
train,600-649_completed,0636,frame_0636_f16494.jpg,data/600-649_completed/images/frame_0636_f16494.jpg
train,600-649_completed,0637,frame_0637_f16520.jpg,data/600-649_completed/images/frame_0637_f16520.jpg
train,600-649_completed,0638,frame_0638_f16546.jpg,data/600-649_completed/images/frame_0638_f16546.jpg
train,600-649_completed,0639,frame_0639_f16572.jpg,data/600-649_completed/images/frame_0639_f16572.jpg
train,600-649_completed,0640,frame_0640_f16598.jpg,data/600-649_completed/images/frame_0640_f16598.jpg
train,600-649_completed,0641,frame_0641_f16624.jpg,data/600-649_completed/images/frame_0641_f16624.jpg
train,600-649_completed,0642,frame_0642_f16650.jpg,data/600-649_completed/images/frame_0642_f16650.jpg
train,600-649_completed,0643,frame_0643_f16676.jpg,data/600-649_completed/images/frame_0643_f16676.jpg
train,600-649_completed,0644,frame_0644_f16702.jpg,data/600-649_completed/images/frame_0644_f16702.jpg
train,600-649_completed,0645,frame_0645_f16728.jpg,data/600-649_completed/images/frame_0645_f16728.jpg
train,600-649_completed,0646,frame_0646_f16754.jpg,data/600-649_completed/images/frame_0646_f16754.jpg
train,600-649_completed,0647,frame_0647_f16780.jpg,data/600-649_completed/images/frame_0647_f16780.jpg
train,600-649_completed,0648,frame_0648_f16806.jpg,data/600-649_completed/images/frame_0648_f16806.jpg
train,600-649_completed,0649,frame_0649_f16832.jpg,data/600-649_completed/images/frame_0649_f16832.jpg
val,650-699_completed,0650,frame_0650_f16858.jpg,data/650-699_completed/images/frame_0650_f16858.jpg
val,650-699_completed,0651,frame_0651_f16883.jpg,data/650-699_completed/images/frame_0651_f16883.jpg
val,650-699_completed,0652,frame_0652_f16909.jpg,data/650-699_completed/images/frame_0652_f16909.jpg
val,650-699_completed,0653,frame_0653_f16935.jpg,data/650-699_completed/images/frame_0653_f16935.jpg
val,650-699_completed,0654,frame_0654_f16961.jpg,data/650-699_completed/images/frame_0654_f16961.jpg
val,650-699_completed,0655,frame_0655_f16987.jpg,data/650-699_completed/images/frame_0655_f16987.jpg
val,650-699_completed,0656,frame_0656_f17013.jpg,data/650-699_completed/images/frame_0656_f17013.jpg
val,650-699_completed,0657,frame_0657_f17039.jpg,data/650-699_completed/images/frame_0657_f17039.jpg
val,650-699_completed,0658,frame_0658_f17065.jpg,data/650-699_completed/images/frame_0658_f17065.jpg
val,650-699_completed,0659,frame_0659_f17091.jpg,data/650-699_completed/images/frame_0659_f17091.jpg
val,650-699_completed,0660,frame_0660_f17117.jpg,data/650-699_completed/images/frame_0660_f17117.jpg
val,650-699_completed,0661,frame_0661_f17143.jpg,data/650-699_completed/images/frame_0661_f17143.jpg
val,650-699_completed,0662,frame_0662_f17169.jpg,data/650-699_completed/images/frame_0662_f17169.jpg
val,650-699_completed,0663,frame_0663_f17195.jpg,data/650-699_completed/images/frame_0663_f17195.jpg
val,650-699_completed,0664,frame_0664_f17221.jpg,data/650-699_completed/images/frame_0664_f17221.jpg
val,650-699_completed,0665,frame_0665_f17247.jpg,data/650-699_completed/images/frame_0665_f17247.jpg
val,650-699_completed,0666,frame_0666_f17272.jpg,data/650-699_completed/images/frame_0666_f17272.jpg
val,650-699_completed,0667,frame_0667_f17298.jpg,data/650-699_completed/images/frame_0667_f17298.jpg
val,650-699_completed,0668,frame_0668_f17324.jpg,data/650-699_completed/images/frame_0668_f17324.jpg
val,650-699_completed,0669,frame_0669_f17350.jpg,data/650-699_completed/images/frame_0669_f17350.jpg
val,650-699_completed,0670,frame_0670_f17376.jpg,data/650-699_completed/images/frame_0670_f17376.jpg
val,650-699_completed,0671,frame_0671_f17402.jpg,data/650-699_completed/images/frame_0671_f17402.jpg
val,650-699_completed,0672,frame_0672_f17428.jpg,data/650-699_completed/images/frame_0672_f17428.jpg
